txn_id,source_id,target_id,timestamp,amount,is_fraud,src_out_degree_1d,src_neighbor_entropy,src_in_degree_1d,src_ego_in_out_delta_time,src_degree_ratio
75832,6405,1533,2024-01-18T16:22:07.820613,91.04950460139315,0,0,-0.0,0,2592000,0.0
75833,6724,747,2024-01-18T16:22:34.661574,22.256842689341696,0,0,-0.0,1,30842,0.0
75834,4962,9446,2024-01-18T16:22:58.487776,17.83149060850263,0,0,-0.0,0,2592000,0.0
75835,9502,3222,2024-01-18T16:22:59.278380,133.72995950930627,0,0,-0.0,0,2592000,0.0
75836,1,7509,2024-01-18T16:23:00.696192,740.5718198851665,0,35,3.369292566150796,0,1278,35.0
75837,8393,2016,2024-01-18T16:23:13.566872,520.2004349029932,0,1,0.0,0,28845,1.0
75838,7190,4802,2024-01-18T16:23:16.915988,97.56277646252681,0,0,-0.0,0,2592000,0.0
75839,4098,6474,2024-01-18T16:24:01.229529,46.0954868445654,0,0,-0.0,1,57870,0.0
75840,6174,4476,2024-01-18T16:24:12.589027,133.14593088395952,0,2,0.6743431824619142,1,11853,1.0
75841,3089,5771,2024-01-18T16:24:21.693955,3487.7381757219646,0,0,-0.0,0,2592000,0.0
75842,4,2514,2024-01-18T16:24:29.375763,1184.2385036553726,0,26,3.1549479879799054,1,7783,13.0
75843,5333,5604,2024-01-18T16:24:39.043411,94.51118384380871,0,0,-0.0,0,2592000,0.0
75844,229,2239,2024-01-18T16:25:16.672865,176.11006226167876,0,0,-0.0,0,2592000,0.0
75845,1905,7354,2024-01-18T16:25:18.981377,20.934109428586524,0,0,-0.0,0,2592000,0.0
75846,10,2035,2024-01-18T16:25:41.326717,896.676509218583,0,19,2.819552520223776,0,524,19.0
75847,3702,3057,2024-01-18T16:27:14.879206,24.366433028104538,0,1,0.0,0,42353,1.0
75848,1853,3550,2024-01-18T16:27:26.664353,272.77765086614147,0,2,0.5262394328942267,0,38607,2.0
75849,7618,7217,2024-01-18T16:27:30.902625,9.775834169161888,0,2,0.6691191744981646,1,6540,1.0
75850,7435,1564,2024-01-18T16:27:40.626308,133.53740979235735,0,0,-0.0,0,2592000,0.0
75851,1875,542,2024-01-18T16:28:49.639398,335.03318358228097,0,2,0.17116524848906323,1,5431,1.0
75852,9703,2832,2024-01-18T16:29:32.304457,76.41793360800327,0,0,-0.0,1,38541,0.0
75853,8278,7952,2024-01-18T16:29:35.526633,1746.6407825476151,0,0,-0.0,1,47159,0.0
75854,9898,3685,2024-01-18T16:29:53.291526,84.56050940786379,0,1,0.0,3,23737,0.25
75855,3410,8249,2024-01-18T16:29:59.540388,122.29964701084438,0,0,-0.0,0,2592000,0.0
75856,8062,8741,2024-01-18T16:30:15.866375,37.532304257506055,0,0,-0.0,0,2592000,0.0
75857,9632,8573,2024-01-18T16:30:17.951878,28.07559641125929,0,0,-0.0,1,66002,0.0
75858,2048,9596,2024-01-18T16:30:26.593961,29.571343965122107,0,2,0.6279311516955486,0,43168,2.0
75859,7410,5617,2024-01-18T16:30:34.624463,412.57460444398583,0,1,0.0,0,19681,1.0
75860,8003,1164,2024-01-18T16:30:55.942610,48.08140785404518,0,0,-0.0,1,14745,0.0
75861,9056,3723,2024-01-18T16:31:04.014889,67.20874423733936,0,0,-0.0,1,27080,0.0
75862,2041,6723,2024-01-18T16:32:17.560834,127.59418726337843,0,0,-0.0,0,2592000,0.0
75863,3728,4808,2024-01-18T16:32:31.780213,28.54823579066477,0,0,-0.0,1,32357,0.0
75864,5492,888,2024-01-18T16:32:48.151185,24.464183378602534,0,0,-0.0,0,2592000,0.0
75865,793,3153,2024-01-18T16:32:54.404543,157.06414615563085,0,0,-0.0,1,29278,0.0
75866,2432,2634,2024-01-18T16:32:57.364815,79.8380872683348,0,3,1.0094883950424522,1,21016,1.5
75867,5815,8347,2024-01-18T16:32:59.400732,22.391546565379432,0,0,-0.0,0,2592000,0.0
75868,4755,4857,2024-01-18T16:34:18.366186,1157.7967064659756,1,1,0.0,2,1232,0.3333333333333333
75869,7899,3727,2024-01-18T16:34:22.823193,117.28937163750106,0,1,0.0,2,15368,0.3333333333333333
75870,4296,1285,2024-01-18T16:34:37.667488,343.94899590488853,0,0,-0.0,1,36755,0.0
75871,1442,8111,2024-01-18T16:35:17.471439,356.506859249682,0,0,-0.0,0,2592000,0.0
75872,3060,2803,2024-01-18T16:35:34.854784,122.99450073991646,0,0,-0.0,0,2592000,0.0
75873,6458,6040,2024-01-18T16:35:46.364621,65.4218417353598,0,1,0.0,1,42652,0.5
75874,2118,6368,2024-01-18T16:35:47.945816,53.76763679639743,0,1,0.0,0,47273,1.0
75875,1695,2274,2024-01-18T16:35:48.826438,49.523632745826966,0,0,-0.0,0,2592000,0.0
75876,5445,5218,2024-01-18T16:36:53.075256,38.66688585088496,0,0,-0.0,1,50248,0.0
75877,5944,6409,2024-01-18T16:37:18.807347,295.7595381777521,0,0,-0.0,0,2592000,0.0
75878,2912,8842,2024-01-18T16:38:14.046987,27.376795963474677,0,0,-0.0,0,2592000,0.0
75879,5726,7804,2024-01-18T16:38:32.429905,139.9797608323035,0,0,-0.0,0,2592000,0.0
75880,7886,2633,2024-01-18T16:39:16.958959,41.78939057981441,0,1,0.0,0,19324,1.0
75881,6977,7278,2024-01-18T16:39:36.788022,16.257360769239103,0,0,-0.0,0,2592000,0.0
75882,12,2445,2024-01-18T16:39:47.186873,4289.32195263568,0,24,3.0978943714583758,0,1108,24.0
75883,8911,3252,2024-01-18T16:39:55.127068,12.620077031860884,0,0,-0.0,0,2592000,0.0
75884,2965,1817,2024-01-18T16:40:13.534222,28.945378608792094,0,0,-0.0,0,2592000,0.0
75885,3978,1035,2024-01-18T16:40:39.810904,262.4079125017241,0,0,-0.0,0,2592000,0.0
75886,2238,147,2024-01-18T16:40:40.546719,69.15654003615475,0,0,-0.0,1,60159,0.0
75887,1841,6044,2024-01-18T16:40:40.568654,52.16378330307819,0,1,0.0,0,56231,1.0
75888,3820,3682,2024-01-18T16:41:31.662085,87.5220834796174,0,0,-0.0,1,11254,0.0
75889,610,5494,2024-01-18T16:41:33.501514,157.75036317988477,0,0,-0.0,2,66541,0.0
75890,7729,214,2024-01-18T16:41:51.990024,16.56233730795965,0,0,-0.0,1,82130,0.0
75891,6,4310,2024-01-18T16:42:14.890026,550.0769127215056,0,31,3.262741204835912,0,3205,31.0
75892,3220,1954,2024-01-18T16:42:40.790448,139.5904898430066,0,1,0.0,1,23109,0.5
75893,7402,1966,2024-01-18T16:42:55.903854,157.02574474214046,0,0,-0.0,0,2592000,0.0
75894,1132,5472,2024-01-18T16:43:30.764208,139.89164983822076,0,1,0.0,0,32006,1.0
75895,4,3305,2024-01-18T16:44:13.789939,1102.650809781243,0,27,3.196368418074102,1,1184,13.5
75896,6442,7828,2024-01-18T16:44:18.892483,3889.685882472166,0,0,-0.0,1,11762,0.0
75897,8359,616,2024-01-18T16:44:30.339501,288.3704315125566,0,0,-0.0,0,2592000,0.0
75898,0,2587,2024-01-18T16:44:34.683552,635.0760989719062,0,19,2.8527251527029414,0,4452,19.0
75899,74,4370,2024-01-18T16:44:40.126073,19.340056693509577,0,0,-0.0,0,2592000,0.0
75900,9960,8254,2024-01-18T16:44:41.697745,12.372733409498396,0,0,-0.0,0,2592000,0.0
75901,2912,6681,2024-01-18T16:45:02.336810,87.31893386630331,0,1,0.0,0,408,1.0
75902,6213,8285,2024-01-18T16:45:10.714035,99.0078937294506,0,0,-0.0,0,2592000,0.0
75903,3538,3314,2024-01-18T16:45:27.437702,84.67467543946148,0,1,0.0,1,18396,0.5
75904,475,3577,2024-01-18T16:46:31.297104,126.45315968914431,0,1,0.0,0,85536,1.0
75905,6912,6554,2024-01-18T16:47:02.466722,42.56481507963753,0,0,-0.0,0,2592000,0.0
75906,9620,9600,2024-01-18T16:47:50.120642,163.36333231862142,0,0,-0.0,0,2592000,0.0
75907,2389,7653,2024-01-18T16:47:51.874054,34.2649268795297,0,0,-0.0,0,2592000,0.0
75908,8527,3413,2024-01-18T16:48:06.163025,30.99791459053825,0,1,0.0,0,7037,1.0
75909,4540,815,2024-01-18T16:49:05.311559,111.43915558637512,0,1,0.0,0,78428,1.0
75910,1243,4769,2024-01-18T16:49:13.947860,99.08375402630004,0,0,-0.0,0,2592000,0.0
75911,4,931,2024-01-18T16:49:18.265197,1263.6265590726637,0,28,3.2364179701999403,1,304,14.0
75912,2282,6498,2024-01-18T16:49:41.754593,59.66412903966487,0,0,-0.0,0,2592000,0.0
75913,4647,961,2024-01-18T16:50:26.251893,37.62159701777853,0,1,0.0,0,3594,1.0
75914,6991,8639,2024-01-18T16:51:30.950625,17.922741491567802,0,1,0.0,0,58609,1.0
75915,2875,8640,2024-01-18T16:51:33.557314,38.13569210334188,0,0,-0.0,1,43696,0.0
75916,9112,7896,2024-01-18T16:51:39.595820,162.15915950371024,0,0,-0.0,0,2592000,0.0
75917,5909,377,2024-01-18T16:51:43.034537,40.96364719553673,0,1,0.0,0,18492,1.0
75918,2100,8878,2024-01-18T16:52:23.478460,929.6382266232054,0,0,-0.0,0,2592000,0.0
75919,8527,9858,2024-01-18T16:52:26.982281,21.96898961914765,0,2,0.6420038204932672,0,260,2.0
75920,7498,9798,2024-01-18T16:53:07.335173,104.55663999204518,0,0,-0.0,0,2592000,0.0
75921,6009,2347,2024-01-18T16:53:08.911715,4780.159506606943,0,0,-0.0,0,2592000,0.0
75922,4,3889,2024-01-18T16:54:00.272006,1661.940171594139,0,29,3.2742873102548935,1,282,14.5
75923,6201,2566,2024-01-18T16:54:49.041473,61.6582276914833,0,0,-0.0,2,17426,0.0
75924,6942,9245,2024-01-18T16:54:56.346563,14.65516129383122,0,0,-0.0,0,2592000,0.0
75925,9708,9967,2024-01-18T16:55:04.705955,29.341849772689528,0,0,-0.0,0,2592000,0.0
75926,2268,3993,2024-01-18T16:56:04.731103,277.2810143466033,0,2,0.692774242146716,1,34781,1.0
75927,6856,2973,2024-01-18T16:56:07.133318,40.627593984859764,0,0,-0.0,0,2592000,0.0
75928,4,5901,2024-01-18T16:56:08.648145,1307.1965236342521,0,30,3.306761163408967,1,128,15.0
75929,3184,1426,2024-01-18T16:56:08.757589,30.79583506982981,0,1,0.0,0,64984,1.0
75930,880,3114,2024-01-18T16:56:11.269396,507.7867629742257,0,1,0.0,0,63995,1.0
75931,194,1840,2024-01-18T16:56:39.957204,219.3437384014111,0,1,0.0,0,71125,1.0
75932,6410,3475,2024-01-18T16:56:59.366078,227.0724414698485,0,1,0.0,1,46067,0.5
75933,9689,2144,2024-01-18T16:57:08.665260,66.59011569392283,0,1,0.0,1,26783,0.5
75934,1461,1999,2024-01-18T16:57:22.517135,29.008428704024634,0,1,0.0,0,85587,1.0
75935,3841,8835,2024-01-18T16:57:29.659070,161.2604930961556,0,0,-0.0,0,2592000,0.0
75936,890,7659,2024-01-18T16:57:29.998921,97.68365791774254,0,0,-0.0,0,2592000,0.0
75937,1024,173,2024-01-18T16:57:42.623372,33.45543166033993,0,0,-0.0,0,2592000,0.0
75938,1480,3617,2024-01-18T16:57:46.502473,16.10058951253905,0,0,-0.0,0,2592000,0.0
75939,7860,4545,2024-01-18T16:59:26.057494,14.457053660231995,0,0,-0.0,0,2592000,0.0
75940,4730,9233,2024-01-18T16:59:56.419467,47.79960108180975,0,1,0.0,0,60281,1.0
75941,7143,4988,2024-01-18T17:00:08.473789,26.25887528784297,0,1,0.0,0,32609,1.0
75942,3019,9609,2024-01-18T17:00:21.628776,229.25439215248852,0,0,-0.0,0,2592000,0.0
75943,495,5102,2024-01-18T17:00:26.856193,222.13766796248612,0,2,0.5800919733402408,1,24577,1.0
75944,1353,7378,2024-01-18T17:01:07.000538,48.09970596495455,0,0,-0.0,0,2592000,0.0
75945,10,3013,2024-01-18T17:01:21.915430,1772.6690468718305,0,20,2.871087757728873,0,2140,20.0
75946,1145,6256,2024-01-18T17:01:30.184373,91.1057410979299,0,0,-0.0,2,6132,0.0
75947,5915,9291,2024-01-18T17:01:33.544654,23.61262331427978,0,0,-0.0,0,2592000,0.0
75948,93,8391,2024-01-18T17:01:35.127875,12.694861473054589,0,0,-0.0,0,2592000,0.0
75949,4231,4627,2024-01-18T17:01:40.886455,60.65102244754559,0,0,-0.0,0,2592000,0.0
75950,4330,8023,2024-01-18T17:01:45.707752,111.76868867973677,0,1,0.0,0,5417,1.0
75951,6151,5943,2024-01-18T17:01:47.091851,26.5867855436851,0,1,0.0,1,15858,0.5
75952,1542,5888,2024-01-18T17:02:18.914977,132.89163598796134,0,0,-0.0,1,57530,0.0
75953,8774,2665,2024-01-18T17:02:30.384893,135.87827899007922,0,0,-0.0,0,2592000,0.0
75954,454,1850,2024-01-18T17:02:52.172454,92.95669988617907,0,0,-0.0,0,2592000,0.0
75955,307,7392,2024-01-18T17:03:11.037977,44.269653733723935,0,0,-0.0,1,25519,0.0
75956,8664,7034,2024-01-18T17:03:33.662615,64.2834340346849,0,0,-0.0,0,2592000,0.0
75957,7934,9345,2024-01-18T17:04:16.807312,30.128675013454327,0,1,0.0,0,65785,1.0
75958,8873,4006,2024-01-18T17:04:22.887862,67.70587487985253,0,0,-0.0,0,2592000,0.0
75959,4590,7323,2024-01-18T17:04:41.811192,50.561291034258375,0,0,-0.0,0,2592000,0.0
75960,2954,1120,2024-01-18T17:05:38.448600,36.627102556391286,0,0,-0.0,2,37801,0.0
75961,1343,7578,2024-01-18T17:06:02.407128,5.358460675744886,0,0,-0.0,1,51414,0.0
75962,7213,9254,2024-01-18T17:06:19.056630,196.38285205075488,0,0,-0.0,0,2592000,0.0
75963,12,9916,2024-01-18T17:07:51.145376,1722.7117882954767,0,25,3.079353443250338,0,1683,25.0
75964,2624,9775,2024-01-18T17:08:28.874279,31.75471434576496,0,0,-0.0,0,2592000,0.0
75965,647,2670,2024-01-18T17:08:56.213139,11.660744922984449,0,0,-0.0,1,29176,0.0
75966,5646,8541,2024-01-18T17:09:25.411381,78.27947381178603,0,0,-0.0,0,2592000,0.0
75967,2867,9092,2024-01-18T17:10:18.077957,964.9486473030322,1,0,-0.0,1,11882,0.0
75968,4919,4520,2024-01-18T17:11:57.327001,87.02498542970896,0,0,-0.0,1,49466,0.0
75969,550,7836,2024-01-18T17:13:11.922983,135.19069752959965,0,1,0.0,0,58449,1.0
75970,12,1478,2024-01-18T17:13:19.156749,1338.5888775735286,0,26,3.123861976328058,0,328,26.0
75971,9670,6736,2024-01-18T17:13:30.018034,6.815139908521412,0,0,-0.0,0,2592000,0.0
75972,2583,5605,2024-01-18T17:13:41.003612,127.86300478224236,0,0,-0.0,0,2592000,0.0
75973,2927,9196,2024-01-18T17:13:41.926512,43.12366440897463,0,0,-0.0,0,2592000,0.0
75974,373,4897,2024-01-18T17:13:51.468601,104.90788498035852,0,0,-0.0,0,2592000,0.0
75975,800,3029,2024-01-18T17:14:11.427227,54.063313579180395,0,1,0.0,1,28861,0.5
75976,1379,752,2024-01-18T17:14:17.445475,66.74395232973454,0,0,-0.0,0,2592000,0.0
75977,6559,1947,2024-01-18T17:15:00.894401,134.35770622683958,0,1,0.0,0,70974,1.0
75978,9113,501,2024-01-18T17:15:06.652428,32.48845185669691,0,0,-0.0,0,2592000,0.0
75979,8828,8210,2024-01-18T17:15:48.937066,61.67409659873448,0,1,0.0,0,32008,1.0
75980,5990,6497,2024-01-18T17:15:59.539589,114.97013936121853,0,2,0.6684339989059749,0,23633,2.0
75981,193,1439,2024-01-18T17:16:13.277867,4083.8795801085166,0,0,-0.0,0,2592000,0.0
75982,8032,1836,2024-01-18T17:16:47.303096,119.02442313761298,0,0,-0.0,2,9545,0.0
75983,5395,5785,2024-01-18T17:16:48.716998,150.99672293792472,0,1,0.0,1,26071,0.5
75984,7,699,2024-01-18T17:17:04.048375,629.1748030724816,0,28,3.1991332581658707,1,6138,14.0
75985,1679,2519,2024-01-18T17:17:13.621665,146.4527404340492,0,2,0.355444001760059,1,21087,1.0
75986,5042,7048,2024-01-18T17:17:42.298315,259.04209950325804,0,0,-0.0,0,2592000,0.0
75987,3008,8568,2024-01-18T17:18:18.890921,117.01480445602,0,0,-0.0,1,72878,0.0
75988,8711,7868,2024-01-18T17:18:26.512308,107.55349381155774,0,0,-0.0,1,52820,0.0
75989,6982,8223,2024-01-18T17:18:49.888022,365.29364407507535,0,0,-0.0,1,75696,0.0
75990,4401,2403,2024-01-18T17:19:41.363130,69.77194609662571,0,0,-0.0,0,2592000,0.0
75991,8122,8577,2024-01-18T17:20:28.405212,182.78368914237433,0,0,-0.0,0,2592000,0.0
75992,2716,3679,2024-01-18T17:20:32.791198,121.21674858495928,0,0,-0.0,0,2592000,0.0
75993,9092,8288,2024-01-18T17:20:33.068946,958.9030354136585,1,0,-0.0,1,614,0.0
75994,8997,4038,2024-01-18T17:20:58.845774,162.3791011552782,0,0,-0.0,0,2592000,0.0
75995,3875,8483,2024-01-18T17:22:08.962043,15.868947403235376,0,0,-0.0,0,2592000,0.0
75996,2259,2470,2024-01-18T17:22:49.622105,50.0702995253009,0,0,-0.0,0,2592000,0.0
75997,4894,6487,2024-01-18T17:23:03.404214,45.63433652416214,0,1,0.0,0,70196,1.0
75998,9073,6794,2024-01-18T17:23:54.616728,126.25282143116765,0,1,0.0,0,80101,1.0
75999,3306,4507,2024-01-18T17:24:44.111294,33.249003497297274,0,2,0.6162667260628134,0,12214,2.0
76000,9040,5032,2024-01-18T17:25:19.284481,812.7831602990832,0,1,0.0,1,17301,0.5
76001,10,8094,2024-01-18T17:26:15.165491,568.3245298988251,0,21,2.9258022388094824,0,1493,21.0
76002,9530,7414,2024-01-18T17:26:50.354450,30.139654476474405,0,0,-0.0,0,2592000,0.0
76003,415,1782,2024-01-18T17:27:54.682571,15.880409932730151,0,1,0.0,1,28644,0.5
76004,5102,6989,2024-01-18T17:27:58.387023,49.19245066248526,0,0,-0.0,1,1651,0.0
76005,1014,1174,2024-01-18T17:28:18.873309,288.33405047848447,0,0,-0.0,0,2592000,0.0
76006,9607,5793,2024-01-18T17:28:19.742195,26.8091738459194,0,0,-0.0,0,2592000,0.0
76007,5662,440,2024-01-18T17:28:31.660564,218.9384245885406,0,1,0.0,0,59118,1.0
76008,4857,5149,2024-01-18T17:28:52.426955,1104.2894076821224,1,0,-0.0,1,3274,0.0
76009,465,551,2024-01-18T17:29:05.481936,37.06821261424311,0,1,0.0,0,39381,1.0
76010,4739,3194,2024-01-18T17:29:10.274860,31.18740015801399,0,0,-0.0,1,5372,0.0
76011,2945,1548,2024-01-18T17:29:26.504266,33.79095397831474,0,1,0.0,0,25746,1.0
76012,5047,837,2024-01-18T17:29:49.374755,1556.1798249496176,0,0,-0.0,0,2592000,0.0
76013,7,5825,2024-01-18T17:29:51.163397,1412.1149793605719,0,29,3.2315653906601067,1,767,14.5
76014,4535,3095,2024-01-18T17:31:05.280986,51.88634996987889,0,1,0.0,0,47918,1.0
76015,4379,9824,2024-01-18T17:31:09.383990,52.02733332556994,0,0,-0.0,0,2592000,0.0
76016,4593,5844,2024-01-18T17:31:30.685700,134.9224574959879,0,0,-0.0,0,2592000,0.0
76017,818,9163,2024-01-18T17:31:37.933364,36.43167887050451,0,0,-0.0,0,2592000,0.0
76018,2550,4389,2024-01-18T17:31:43.355834,24.673768117583545,0,2,0.6823612532167811,2,8639,0.6666666666666666
76019,1720,6665,2024-01-18T17:31:55.052358,11.580617937992642,0,0,-0.0,1,52429,0.0
76020,7027,2654,2024-01-18T17:32:19.309518,11.386756888586556,0,2,0.6222131929501888,0,33425,2.0
76021,9719,7422,2024-01-18T17:32:24.581417,86.95171622209992,0,0,-0.0,1,14719,0.0
76022,8225,2791,2024-01-18T17:32:52.579275,54.33832211633533,0,0,-0.0,0,2592000,0.0
76023,2702,4109,2024-01-18T17:32:56.141253,14.291481463418334,0,1,0.0,0,73117,1.0
76024,8449,9306,2024-01-18T17:33:04.381092,102.42357514707557,0,2,0.6009907891822222,0,52834,2.0
76025,6931,767,2024-01-18T17:33:29.862061,78.78901371434758,0,0,-0.0,0,2592000,0.0
76026,9,7988,2024-01-18T17:33:52.246336,3197.0907204910623,0,21,2.900691372561739,2,10061,7.0
76027,1,207,2024-01-18T17:34:31.693171,950.764205193369,0,34,3.3476480059193805,0,4290,34.0
76028,9771,4211,2024-01-18T17:35:19.827896,34.32133224835233,0,1,0.0,0,9564,1.0
76029,21,6174,2024-01-18T17:35:20.879222,18.649212732850334,0,1,0.0,2,12689,0.3333333333333333
76030,12,4340,2024-01-18T17:35:27.388293,53.06984728984051,0,27,3.1666453442585745,0,1328,27.0
76031,8306,9555,2024-01-18T17:35:47.920589,136.8264781950926,0,0,-0.0,1,79421,0.0
76032,4906,7079,2024-01-18T17:35:55.006537,5176.53382868745,0,0,-0.0,0,2592000,0.0
76033,10,8466,2024-01-18T17:36:22.061827,1144.0729882697494,0,22,2.9641711501472763,0,606,22.0
76034,327,6395,2024-01-18T17:37:34.294638,115.95501733521155,0,0,-0.0,1,78452,0.0
76035,8991,950,2024-01-18T17:38:17.969238,134.0051279531381,0,0,-0.0,0,2592000,0.0
76036,12,9374,2024-01-18T17:38:29.695554,2105.1028164832055,0,28,3.1731094852754427,0,182,28.0
76037,8596,5677,2024-01-18T17:38:46.395680,132.23343586680286,0,0,-0.0,1,59802,0.0
76038,6943,9024,2024-01-18T17:39:10.855548,45.75314028544542,0,0,-0.0,0,2592000,0.0
76039,2651,4469,2024-01-18T17:40:18.439198,20.241532686122206,0,0,-0.0,1,47931,0.0
76040,4,6878,2024-01-18T17:42:17.347864,947.3011683598903,0,30,3.3066242817330784,1,2768,15.0
76041,8942,8420,2024-01-18T17:42:18.888083,55.96066835787969,0,0,-0.0,0,2592000,0.0
76042,605,8720,2024-01-18T17:42:21.773916,116.62465403169061,0,0,-0.0,0,2592000,0.0
76043,5625,5529,2024-01-18T17:42:27.587664,558.5716798186421,0,0,-0.0,0,2592000,0.0
76044,9154,1957,2024-01-18T17:43:08.549760,5.958325021584951,0,0,-0.0,0,2592000,0.0
76045,7950,5217,2024-01-18T17:43:43.424635,84.82685119407508,0,0,-0.0,0,2592000,0.0
76046,8540,9197,2024-01-18T17:43:46.490387,146.42754337523223,0,0,-0.0,1,48100,0.0
76047,674,4706,2024-01-18T17:44:02.677434,170.17042492442516,0,0,-0.0,0,2592000,0.0
76048,7381,3105,2024-01-18T17:44:48.216514,25.064017360649544,0,0,-0.0,0,2592000,0.0
76049,1,4891,2024-01-18T17:44:48.353004,2938.4728487308926,0,35,3.3796717644988266,0,616,35.0
76050,2421,3745,2024-01-18T17:45:23.621290,9.55817374159196,0,1,0.0,0,79768,1.0
76051,4841,9257,2024-01-18T17:45:32.474297,116.26595737895049,0,0,-0.0,1,57136,0.0
76052,5832,3474,2024-01-18T17:46:45.906463,3.245510165022602,0,1,0.0,1,6465,0.5
76053,5149,3141,2024-01-18T17:46:50.451389,1060.2321250849989,1,0,-0.0,1,1078,0.0
76054,9219,1570,2024-01-18T17:46:55.298613,97.72535866218672,0,0,-0.0,0,2592000,0.0
76055,926,3684,2024-01-18T17:47:12.397399,104.25550976576163,0,0,-0.0,0,2592000,0.0
76056,4251,59,2024-01-18T17:47:12.644354,176.03383830294777,0,0,-0.0,1,66983,0.0
76057,4312,9865,2024-01-18T17:47:13.751314,302.07019252125133,0,0,-0.0,0,2592000,0.0
76058,259,3576,2024-01-18T17:47:39.149662,179.78473403363824,0,1,0.0,0,41376,1.0
76059,963,4038,2024-01-18T17:49:06.669120,16.905467300396683,0,2,0.6675897640514691,0,19344,2.0
76060,6503,913,2024-01-18T17:49:21.899752,7065.251175378215,0,0,-0.0,1,22144,0.0
76061,1775,8245,2024-01-18T17:49:25.123426,24.348366412163195,0,0,-0.0,0,2592000,0.0
76062,5875,250,2024-01-18T17:49:42.753429,58.85068589322163,0,1,0.0,0,58411,1.0
76063,1943,2890,2024-01-18T17:49:58.276465,513.799137611632,0,0,-0.0,1,35065,0.0
76064,519,8827,2024-01-18T17:50:24.596507,5229.801788767411,0,0,-0.0,0,2592000,0.0
76065,361,9785,2024-01-18T17:50:27.041646,22.517239044604658,0,0,-0.0,0,2592000,0.0
76066,1395,3665,2024-01-18T17:50:41.161444,198.09596499834464,0,0,-0.0,0,2592000,0.0
76067,3914,502,2024-01-18T17:50:45.037456,322.60622171741187,0,0,-0.0,0,2592000,0.0
76068,5105,2647,2024-01-18T17:51:17.895409,30.101236758598795,0,0,-0.0,0,2592000,0.0
76069,2860,7571,2024-01-18T17:51:21.394800,448.46763627691735,0,0,-0.0,0,2592000,0.0
76070,6373,9934,2024-01-18T17:51:43.509355,69.72862489695424,0,1,0.0,1,40566,0.5
76071,7822,6354,2024-01-18T17:51:49.647715,12.079924570123735,0,0,-0.0,0,2592000,0.0
76072,2416,9461,2024-01-18T17:51:55.953386,52.413402039773764,0,0,-0.0,0,2592000,0.0
76073,8658,9120,2024-01-18T17:52:28.080683,42.38683392576409,0,0,-0.0,1,53357,0.0
76074,6184,4579,2024-01-18T17:52:48.910661,17.104854362563096,0,0,-0.0,0,2592000,0.0
76075,9043,2009,2024-01-18T17:53:21.653872,43.38552679753743,0,0,-0.0,0,2592000,0.0
76076,335,421,2024-01-18T17:53:43.599971,22.064239909222962,0,0,-0.0,0,2592000,0.0
76077,4,9661,2024-01-18T17:53:46.369099,993.0891064992256,0,31,3.3422517982661795,1,689,15.5
76078,4620,1938,2024-01-18T17:54:11.701772,45.645229396371775,0,0,-0.0,0,2592000,0.0
76079,2032,9100,2024-01-18T17:54:13.382405,42.218518371838286,0,0,-0.0,1,29249,0.0
76080,3401,4320,2024-01-18T17:54:14.746045,1104.7677552278453,0,0,-0.0,0,2592000,0.0
76081,6720,5381,2024-01-18T17:54:24.302799,243.7546314904696,0,0,-0.0,0,2592000,0.0
76082,8501,7741,2024-01-18T17:54:49.106358,62.80165954739764,0,0,-0.0,1,51766,0.0
76083,3624,1782,2024-01-18T17:54:51.889823,42.014473746586724,0,0,-0.0,1,21862,0.0
76084,1876,6548,2024-01-18T17:55:33.932832,16.810572591058122,0,0,-0.0,1,63312,0.0
76085,931,646,2024-01-18T17:55:41.492472,148.33194665831843,0,0,-0.0,1,3983,0.0
76086,8656,3119,2024-01-18T17:55:57.921969,161.3672895246649,0,0,-0.0,0,2592000,0.0
76087,8,4817,2024-01-18T17:55:59.521954,1062.7836022091828,0,27,3.176471796224126,0,7001,27.0
76088,179,7441,2024-01-18T17:56:26.958571,119.6014515729222,0,1,0.0,0,33184,1.0
76089,4797,3217,2024-01-18T17:56:34.325113,16.060413233792726,0,0,-0.0,0,2592000,0.0
76090,7405,1180,2024-01-18T17:56:44.247238,52.662317967405876,0,1,0.0,0,71496,1.0
76091,12,9831,2024-01-18T17:57:10.270632,1553.0737928201083,0,28,3.1760984636932594,0,1120,28.0
76092,9144,6263,2024-01-18T17:57:17.662332,3.9975983720121717,0,2,0.5922398929330025,0,35524,2.0
76093,8220,9292,2024-01-18T17:58:37.989693,168.09858375268905,0,0,-0.0,1,14494,0.0
76094,9954,5568,2024-01-18T17:58:44.600199,15.219910928404047,0,0,-0.0,0,2592000,0.0
76095,8053,8180,2024-01-18T17:59:43.631535,103.53817312115297,0,0,-0.0,0,2592000,0.0
76096,3215,2616,2024-01-18T17:59:50.526828,17.879092927884024,0,1,0.0,0,17359,1.0
76097,5581,6764,2024-01-18T18:00:07.915885,50.099698392339356,0,0,-0.0,0,2592000,0.0
76098,8503,8741,2024-01-18T18:00:09.468903,51.534455793043925,0,3,0.9810540947544351,1,39166,1.5
76099,7005,9093,2024-01-18T18:01:01.666424,90.64151699916897,0,0,-0.0,0,2592000,0.0
76100,3723,4052,2024-01-18T18:01:02.668681,727.9324147932301,0,1,0.0,2,5398,0.3333333333333333
